Station.Name,Filtered,Parameter,Date.Time,Value,QA.Code,Unit,QAQC.Sample,Comments,Rain.in.Last.24.Hours,Sky.Condition,Flow.Severity,Comp..Code,Thalweg,Lab,Project
EL7.1SEC,,Turbidity,11/9/10 10:20,7.22,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,12/7/10 10:00,6.65,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,1/18/11 10:30,22.7,,NTU,,GRAY TINT TO WATER. NH3 MESAURED 0.0MG/l. HIGH CONDUCTIVITY FROM ROAD SALT?,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,2/15/11 9:40,7.95,,NTU,,PERISTALTIC PUMP USED.,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,3/15/11 11:15,7.57,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,4/12/11 10:15,7.33,,NTU,,"DO READINGS DO READINGS JUMPY"" +/- 5%""",No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,5/11/11 10:50,20.7,,NTU,,FLOW SEV:3,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,6/7/11 9:45,10.1,,NTU,,FLOW SEV:3,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,7/12/11 9:45,15.9,,NTU,,FLOW SEV:3,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,8/16/11 9:20,9.62,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,9/13/11 9:20,9.14,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,10/11/11 9:30,5.2,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,11/9/11 11:10,5.86,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Turbidity,12/6/11 9:25,11.4,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,1/6/09 9:50,250,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,2/10/09 10:20,6.6,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,3/17/09 9:50,31.6,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,4/14/09 9:25,8.94,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,5/12/09 10:00,16.8,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,6/10/09 8:45,359,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,7/14/09 9:25,25.5,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,8/11/09 9:15,6.83,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,9/15/09 10:30,6.22,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,10/13/09 9:14,30.4,,NTU,,Lab error for Total Ammonia,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,11/10/09 9:35,4.77,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,12/1/09 9:51,24.6,,NTU,, ,Yes,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,1/12/10 9:35,5.02,,NTU,,"pH pen malfunctioned when original data was collected, so corrected pH was taken at 1325.",No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,2/16/10 9:25,28,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,3/9/10 9:50,5.78,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,4/13/10 9:26,5.98,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,6/15/10 9:45,5.22,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,7/13/10 9:45,7.32,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,8/10/10 9:10,1.61,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,9/14/10 9:20,3.43,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,10/12/10 9:50,2.62,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,11/9/10 10:17,6.09,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,12/7/10 9:45,3.51,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,1/19/11 9:55,6.71,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,2/16/11 9:40,4.54,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,3/16/11 10:40,14.7,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,4/13/11 10:15,5.88,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,5/12/11 10:00,4.87,,NTU,,FLOW SEV:3,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,6/8/11 10:15,3.27,,NTU,,FLOW SEV:3,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,7/13/11 10:10,3.68,,NTU,,FLOW SEV:3,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,8/17/11 10:25,3.34,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,9/14/11 10:40,2.69,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,10/12/11 10:30,15.4,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,11/10/11 10:15,5.62,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.1GC,,Turbidity,12/7/11 9:13,3.69,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,1/6/09 10:15,47.5,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,2/10/09 10:40,3.99,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,3/17/09 10:10,17.6,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,4/14/09 9:45,6.9,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,5/12/09 10:25,5.36,,NTU,,Ongoing construction at Walltown Park.,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,6/10/09 9:05,23.4,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,7/14/09 9:50,10.1,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,8/11/09 9:40,2.76,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,9/15/09 10:50,4.91,,NTU,,Slight trickle flow present,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,10/13/09 9:40,3.04,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,11/10/09 9:58,2.47,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,12/1/09 10:15,16.8,,NTU,, ,Yes,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,1/12/10 9:55,6.04,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,2/16/10 10:05,32,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,3/9/10 10:16,6.54,,NTU,,Surface algal scum and blue green algea on rocks abundant throughout reach. H2O is slightly cloudy.,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,4/13/10 9:50,6.99,,NTU,,Algae abundant,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,5/4/10 10:10,5.14,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,6/15/10 10:05,4.8,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,7/13/10 10:05,13.8,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,8/10/10 9:30,5.66,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,10/12/10 10:15,3.49,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,11/9/10 10:37,3.6,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,12/7/10 10:05,3.92,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,1/18/11 11:45,42.6,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,2/15/11 9:30,3.52,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,3/15/11 9:35,3.84,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,4/12/11 9:45,8.26,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,5/11/11 9:20,19.6,,NTU,,FLOW SEV:3,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,6/7/11 11:15,3.74,,NTU,,FLOW SEV:3,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,7/12/11 11:35,4.79,,NTU,,LOW SEV:3,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,8/16/11 10:45,91.1,,NTU,,WQ INVEST: 11WQ181,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,9/13/11 10:45,3.89,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,10/11/11 10:55,6.93,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.5SEC,,Turbidity,12/6/11 11:00,3.48,,NTU,, ,,,NA,,,,Ambient&10-013
EL8.5SEC,,Turbidity,3/21/12 8:50,30.5,,NTU,, ,,,NA,,,,10-013
EL8.6SECUT,,Turbidity,1/6/09 9:15,35.8,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,2/10/09 9:40,13.3,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,3/17/09 9:05,11.3,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,4/14/09 8:20,6.46,,NTU,,LARGE AMOUNT OF FOAM AT SAMPLING LOCATION. MBAS >3,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,5/12/09 9:05,13.1,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,6/10/09 8:05,14.7,,NTU,,D.O. meter was not working had to go back to lab and get another-0840,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,7/14/09 8:40,4.96,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,8/11/09 8:20,2.67,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,9/15/09 9:25,5.51,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,10/13/09 8:30,4.06,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,11/10/09 8:55,5.68,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,12/1/09 8:55,5.83,,NTU,, ,Yes,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,1/12/10 8:45,13.3,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,2/16/10 9:00,10.4,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,3/9/10 10:35,13.8,,NTU,,"Algae abundant. Thick, brown foam on surface of H2O d/s of rock vein.",No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,4/13/10 8:30,17.6,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,5/4/10 8:55,7.26,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,6/15/10 9:05,5.66,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,7/13/10 8:45,3.5,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,8/10/10 8:20,2.9,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,9/14/10 8:40,5.24,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,10/12/10 8:50,6.76,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,11/9/10 9:20,15.9,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,12/7/10 9:10,8.45,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,1/18/11 9:30,5.67,,NTU,,SEWER SPILL ON FORSTER ST. 1/14/11. SEWAGE FLOC STILL ON STREAMBED.,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,2/15/11 9:15,15.8,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,3/15/11 9:15,1.42,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,4/12/11 9:15,5.81,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,5/11/11 8:35,4.86,,NTU,,FLOW SEV:3,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,6/7/11 9:15,9.49,,NTU,,"FLOW SEV: 3, BOD5 overdepleted  G7:  Overdepletion FLOW SEV: 3  G7:  Overdepletion",No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,7/12/11 9:10,3.59,,NTU,,FLOW SEV:3,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,8/16/11 8:20,7.01,,NTU,,SEE 11WQ179 FOR ADDITIONAL INFORMATION,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,9/13/11 8:50,4.68,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,10/11/11 9:05,26.9,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,11/9/11 9:15,7.75,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,12/6/11 8:55,8.51,,NTU,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,1/25/12 8:55,3.45,,NTU,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,2/21/12 8:45,3.44,,NTU,, ,Yes,Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,3/20/12 9:25,14,,NTU,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Turbidity,5/22/12 8:35,10.4,,NTU,, ,No,Partly Cloudy,NA,G,No,SDWRF,Ambient
EL1.9EC,,Turbidity,1/20/04 9:28,7.08,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,2/10/04 9:20,9.14,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,3/16/04 9:29,126,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,4/27/04 9:15,18.7,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,5/25/04 8:52,13.6,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,7/13/04 9:35,26.4,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,8/17/04 8:45,23.3,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,9/14/04 8:50,3.55,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,10/12/04 9:00,3.15,,NTU,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,11/9/04 9:14,2.5,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,12/7/04 9:11,18.3,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,1/10/05 9:08,3.98,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,2/22/05 9:15,4.6,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,3/8/05 8:45,65.3,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,4/12/05 9:00,16.1,,NTU,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,5/17/05 9:09,4.73,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,6/14/05 8:55,6.16,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,7/12/05 8:45,5.6,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,8/16/05 9:18,10.1,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,9/13/05 8:45,3.23,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,10/11/05 9:55,6.5,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,11/8/05 9:00,2.12,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,12/6/05 9:05,51.3,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,1/10/06 8:40,5.8,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,2/7/06 9:10,11,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,3/14/06 9:25,3.15,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,4/4/06 9:47,9.72,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,5/16/06 9:05,24.6,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,6/13/06 9:26,27.7,,NTU,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,7/18/06 9:50,6.71,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,8/8/06 9:35,26.3,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,9/12/06 9:00,2.95,,NTU,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,10/10/06 9:53,3.67,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,11/7/06 9:15,3.17,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,12/6/06 9:18,10.8,,NTU,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,1/9/07 9:40,31.4,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,2/6/07 10:00,4.17,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,3/20/07 9:55,10.3,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,5/15/07 9:10,13.1,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,6/26/07 9:55,5.66,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,7/10/07 9:00,3.3,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,8/7/07 9:15,4.17,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,9/26/07 8:40,13.2,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,10/16/07 9:55,1.67,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,11/6/07 9:40,5,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,12/5/07 9:25,1.91,,NTU,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,1/15/08 9:38,2.39,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,2/12/08 10:10,1.98,,NTU,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,3/13/08 9:22,8.53,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,4/8/08 9:45,15.3,,NTU,, ,,Partly Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,5/6/08 8:55,4.92,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,6/10/08 9:12,6.83,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,7/17/08 8:50,5.44,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,8/12/08 8:59,5.8,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,8/12/08 9:00,5.8,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,9/9/08 8:55,11.5,,NTU,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,10/7/08 8:55,3.34,,NTU,, ,,Sunny,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,11/12/08 8:40,2.25,,NTU,, ,,Cloudy,NA,G,,SDWRF,Ambient
EL1.9EC,,Turbidity,12/4/08 8:30,7.22,,NTU,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Turbidity,1/26/10 9:15,41,,NTU,,"NLS-05, NLS-07",,Sunny,NA,,Yes,TestAmerica,09-001
EL1.9EC,,Turbidity,2/9/10 9:20,15.2,,NTU,,"NLS-05, NLS-07",,Partly Cloudy,NA,,Yes,SDWRF,09-001
EL1.9EC,,Turbidity,3/30/10 9:22,27,,NTU,,NLS-05 NLS-07 duplicate samples taken at the same time as NLS-05,,Sunny,NA,,Yes,TestAmerica,09-001
EL1.9EC,,Turbidity,4/7/10 9:35,6.5,,NTU,,NLS-05  NLS-07 duplicate samples taken at the same time as NLS-05,,Sunny,NA,,Yes,TestAmerica,09-001
EL1.9EC,,Turbidity,4/13/10 8:46,4.9,,NTU,,"NLS-05  Ortho phosphate: additional Qccode: Q1,U",,Sunny,NA,G,,TestAmerica,09-001
EL1.9EC,,Turbidity,4/28/10 9:15,4.48,,NTU,,"NLS-05, NLS-07",,Sunny,NA,,Yes,TestAmerica,09-001
EL1.9EC,,Turbidity,5/18/10 9:40,113,,NTU,,NLS-05  NLS-07 duplicate samples taken with NLS-05,,Cloudy,NA,,Yes,TestAmerica,09-001
EL1.9EC,,Turbidity,5/25/10 10:10,33.8,,NTU,,NLS-05  NLS-07 duplicate samples taken at same time as NLS-05,,Cloudy,NA,G,Yes,TestAmerica,09-001
EL1.9EC,,Turbidity,6/8/10 9:40,5,,NTU,,NLS-05 NLS-07 DUPLICATE SAMPLES TAKEN AT THE SAME TIME AS NLS-05,,Sunny,NA,G,Yes,TestAmerica,09-001
EL1.9EC,,Turbidity,6/25/10 0:00,33.8,,NTU,Duplicate, ,,,NA,,,,09-001
EL1.9EC,,Turbidity,6/29/10 9:30,6.5,,NTU,,NLS-05 DUPLICATE SAMPLES NLS-07 TAKEN AT SAME TIME,,Cloudy,NA,G,Yes,TestAmerica,09-001
EL1.9EC,,Turbidity,7/7/10 9:15,3.91,,NTU,,NLS-05 NLS-07 DUPLICATE SAMPLES TAKEN AT THE SAME TIME AS NLS-05,,Sunny,NA,G,,TestAmerica,09-001
EL1.9EC,,Turbidity,7/28/10 10:00,9.76,,NTU,,NLS-05  NLS-07 DUPLICATE SAMPLE TAKEN AT SAME TIME,,Cloudy,NA,G,Yes,TestAmerica,09-001
EL1.9EC,,Turbidity,8/3/10 9:45,4.36,,NTU,,NLS-05 NLS-07 DUPLICATE SAMPLES TAKEN AT SAME TIME,,Cloudy,NA,G,Yes,TestAmerica,09-001
EL1.9EC,,Turbidity,8/24/10 8:55,10.6,,NTU,,NLS-05 & NLS-07 (DUPLICATE) SAMPLES TAKEN AT SAME TIME  *NLS-05 & NLS-07 CHLOROPHYLL A/PHAEOPHYTIN SAMPLES COLLECTED AT SAME TIME,Yes,Partly Cloudy,NA,G,Yes,TestAmerica,09-001
EL1.9EC,,Turbidity,9/9/10 9:30,2.5,,NTU,,NLS-05 DUPLICATE NLS-07 SAMPLES TAKEN AT THE SAME TIME,,Sunny,NA,G,Yes,TestAmerica,09-001
