"","Station.Name","Filtered","Parameter","Date.Time","Value","QA.Code","Unit","QAQC.Sample","Comments","Rain.in.Last.24.Hours","Sky.Condition","Flow.Severity","Comp..Code","Thalweg","Lab","Project"
"16381","EL5.5GC","","Total Kjeldahl Nitrogen","2010-09-14 08:55:00",0.3,"","mg/L","","Staff gauge: 4.22","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16382","EL5.5GC","","Total Kjeldahl Nitrogen","2010-10-12 09:06:00",0.3,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16383","EL5.5GC","","Total Kjeldahl Nitrogen","2010-11-09 09:45:00",0.5,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16384","EL5.5GC","","Total Kjeldahl Nitrogen","2010-12-07 09:30:00",0.6,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16385","EL5.5GC","","Total Kjeldahl Nitrogen","2011-01-19 09:35:00",0.7,"","mg/L","","STAFF GAUGE: 4.22","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16386","EL5.5GC","","Total Kjeldahl Nitrogen","2011-02-16 09:25:00",0.3,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16387","EL5.5GC","","Total Kjeldahl Nitrogen","2011-03-16 10:15:00",0.5,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16388","EL5.5GC","","Total Kjeldahl Nitrogen","2011-04-13 09:50:00",0.6,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16389","EL5.5GC","","Total Kjeldahl Nitrogen","2011-05-12 10:30:00",0.7,"","mg/L","","FLOW SEV:3

STAFF GAUGE: 4.24 FT.","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16390","EL5.5GC","","Total Kjeldahl Nitrogen","2011-06-08 09:35:00",0.6,"","mg/L","","FLOW SEV:3

STAFF GAUG:  4.08'","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16391","EL5.5GC","","Total Kjeldahl Nitrogen","2011-07-13 09:45:00",0.6,"U","mg/L","","FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16392","EL5.5GC","","Total Kjeldahl Nitrogen","2011-08-17 09:40:00",0.3,"U","mg/L","","SMALL PLUME OF FUEL IN RIFFLE AREA; SOURCE UNKNOWN.","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16393","EL5.5GC","","Total Kjeldahl Nitrogen","2011-09-14 10:20:00",0.4,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16394","EL5.5GC","","Total Kjeldahl Nitrogen","2011-10-12 10:05:00",0.5,"","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16395","EL5.5GC","","Total Kjeldahl Nitrogen","2011-11-10 09:50:00",0.7,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16396","EL5.6EC","","Total Kjeldahl Nitrogen","2009-01-06 09:55:00",0.9,"J","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16397","EL5.6EC","","Total Kjeldahl Nitrogen","2009-02-10 10:10:00",0.4,"","mg/L","","Turbidity not on field sheet.","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16398","EL5.6EC","","Total Kjeldahl Nitrogen","2009-03-17 09:40:00",0.04,"U","mg/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16399","EL5.6EC","","Total Kjeldahl Nitrogen","2009-04-14 09:10:00",1.2,"U","mg/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16400","EL5.6EC","","Total Kjeldahl Nitrogen","2009-05-12 09:35:00",0.6,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16401","EL5.6EC","","Total Kjeldahl Nitrogen","2009-06-10 09:05:00",0.3,"U","mg/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16402","EL5.6EC","","Total Kjeldahl Nitrogen","2009-07-14 09:20:00",0.3,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16403","EL5.6EC","","Total Kjeldahl Nitrogen","2009-08-11 08:55:00",0.3,"U","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16404","EL5.6EC","","Total Kjeldahl Nitrogen","2009-09-15 10:05:00",0.4,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16405","EL5.6EC","","Total Kjeldahl Nitrogen","2009-10-13 09:00:00",0.3,"U","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16406","EL5.6EC","","Total Kjeldahl Nitrogen","2009-11-10 09:25:00",0.4,"","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16407","EL5.6EC","","Total Kjeldahl Nitrogen","2009-12-01 09:30:00",0.4,"","mg/L","","","Yes","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16408","EL5.6EC","","Total Kjeldahl Nitrogen","2010-02-16 09:30:00",0.6,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16409","EL5.6EC","","Total Kjeldahl Nitrogen","2010-03-09 09:30:00",1.3,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16410","EL5.6EC","","Total Kjeldahl Nitrogen","2010-04-13 09:05:00",0.6,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16411","EL5.6EC","","Total Kjeldahl Nitrogen","2010-05-04 09:30:00",3.1,"","mg/L","","AS-05","No","Cloudy",NA,"G","Yes","ENCO","Ambient"
"16412","EL5.6EC","","Total Kjeldahl Nitrogen","2010-05-04 09:30:00",3.1,"","mg/L","","AS-05","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16413","EL5.6EC","","Total Kjeldahl Nitrogen","2010-07-13 09:15:00",1,"","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16414","EL5.6EC","","Total Kjeldahl Nitrogen","2010-08-10 09:05:00",0.8,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16415","EL5.6EC","","Total Kjeldahl Nitrogen","2010-09-14 09:15:00",0.6,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16416","EL5.6EC","","Total Kjeldahl Nitrogen","2010-10-12 09:20:00",0.4,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16417","EL5.6EC","","Total Kjeldahl Nitrogen","2010-11-09 10:00:00",0.3,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16418","EL5.6EC","","Total Kjeldahl Nitrogen","2010-12-07 09:45:00",0.5,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16419","EL5.6EC","","Total Kjeldahl Nitrogen","2011-01-18 09:55:00",1.1,"","mg/L","","HIGH CONDUCTIVITY PROBABLY FROM SEWER SPILL ON FOSTER ST (1/14/11).","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16420","EL5.6EC","","Total Kjeldahl Nitrogen","2011-02-15 09:05:00",0.5,"","mg/L","","PERISTALTIC PUMP USED; DISSOLVED METALS FIELD FILTERED","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16421","EL5.6EC","","Total Kjeldahl Nitrogen","2011-03-15 11:25:00",1.2,"","mg/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16422","EL5.6EC","","Total Kjeldahl Nitrogen","2011-04-12 09:25:00",0.7,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16423","EL5.6EC","","Total Kjeldahl Nitrogen","2011-05-11 11:10:00",0.9,"","mg/L","","FLOW SEV: 3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16424","EL5.6EC","","Total Kjeldahl Nitrogen","2011-06-07 09:55:00",0.3,"","mg/L","","FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16425","EL5.6EC","","Total Kjeldahl Nitrogen","2011-07-12 10:15:00",0.9,"","mg/L","","FLOW SEV:3","No","Partly Cloudy",NA,"G","No","SDWRF","Ambient"
"16426","EL5.6EC","","Total Kjeldahl Nitrogen","2011-08-16 09:35:00",1.2,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16427","EL5.6EC","","Total Kjeldahl Nitrogen","2011-09-13 09:35:00",0.4,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16428","EL5.6EC","","Total Kjeldahl Nitrogen","2011-10-11 09:50:00",0.7,"","mg/L","","WQ invest. Extremely turbid water","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16429","EL5.6EC","","Total Kjeldahl Nitrogen","2011-11-09 11:30:00",0.7,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16430","EL7.1SEC","","Total Kjeldahl Nitrogen","2009-01-06 10:25:00",0.7,"J","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16431","EL7.1SEC","","Total Kjeldahl Nitrogen","2009-02-10 10:25:00",0.6,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16432","EL7.1SEC","","Total Kjeldahl Nitrogen","2009-03-17 09:57:00",0.03,"U","mg/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16433","EL7.1SEC","","Total Kjeldahl Nitrogen","2009-04-14 09:20:00",1.2,"U","mg/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16434","EL7.1SEC","","Total Kjeldahl Nitrogen","2009-05-12 09:50:00",0.9,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16435","EL7.1SEC","","Total Kjeldahl Nitrogen","2009-06-10 09:20:00",0.3,"U","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16436","EL7.1SEC","","Total Kjeldahl Nitrogen","2009-07-14 09:35:00",0.3,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16437","EL7.1SEC","","Total Kjeldahl Nitrogen","2009-08-11 09:10:00",0.3,"U","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16438","EL7.1SEC","","Total Kjeldahl Nitrogen","2009-09-15 10:20:00",0.3,"U","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16439","EL7.1SEC","","Total Kjeldahl Nitrogen","2009-10-13 09:15:00",0.3,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16440","EL7.1SEC","","Total Kjeldahl Nitrogen","2009-11-10 09:55:00",0.5,"","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16441","EL7.1SEC","","Total Kjeldahl Nitrogen","2009-12-01 09:45:00",0.4,"","mg/L","","","Yes","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16442","EL7.1SEC","","Total Kjeldahl Nitrogen","2010-02-16 09:40:00",1,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16443","EL7.1SEC","","Total Kjeldahl Nitrogen","2010-03-09 09:50:00",4.4,"","mg/L","","BOD5 overdepleted","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16444","EL7.1SEC","","Total Kjeldahl Nitrogen","2010-04-13 09:25:00",0.8,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16445","EL7.1SEC","","Total Kjeldahl Nitrogen","2010-05-04 09:50:00",4.9,"","mg/L","","Sewer spill u/s on 5/3/10, AS-01

AS-01","No","Cloudy",NA,"G","Yes","ENCO","Ambient"
"16446","EL7.1SEC","","Total Kjeldahl Nitrogen","2010-05-04 09:50:00",4.9,"","mg/L","","Sewer spill u/s on 5/3/10, AS-01

AS-01","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16447","EL7.1SEC","","Total Kjeldahl Nitrogen","2010-07-13 09:25:00",0.3,"U","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16448","EL7.1SEC","","Total Kjeldahl Nitrogen","2010-08-10 09:25:00",0.9,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16449","EL7.1SEC","","Total Kjeldahl Nitrogen","2010-09-14 09:30:00",1,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16450","EL7.1SEC","","Total Kjeldahl Nitrogen","2010-10-12 09:35:00",0.4,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16451","EL7.1SEC","","Total Kjeldahl Nitrogen","2010-11-09 10:20:00",0.3,"U","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16452","EL7.1SEC","","Total Kjeldahl Nitrogen","2010-12-07 10:00:00",0.5,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16453","EL8.1GC","","Total Kjeldahl Nitrogen","2009-01-06 09:50:00",1,"","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16454","EL8.1GC","","Total Kjeldahl Nitrogen","2009-02-10 10:20:00",0.4,"","mg/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16455","EL8.1GC","","Total Kjeldahl Nitrogen","2009-03-17 09:50:00",0.03,"U","mg/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16456","EL8.1GC","","Total Kjeldahl Nitrogen","2009-04-14 09:25:00",1.2,"U","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16457","EL8.1GC","","Total Kjeldahl Nitrogen","2009-05-12 10:00:00",1,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16458","EL8.1GC","","Total Kjeldahl Nitrogen","2009-06-10 08:45:00",0.4,"","mg/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16459","EL8.1GC","","Total Kjeldahl Nitrogen","2009-07-14 09:25:00",0.3,"U","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16460","EL8.1GC","","Total Kjeldahl Nitrogen","2009-08-11 09:15:00",0.3,"U","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16461","EL8.1GC","","Total Kjeldahl Nitrogen","2009-09-15 10:30:00",0.3,"U","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16462","EL8.1GC","","Total Kjeldahl Nitrogen","2009-10-13 09:14:00",0.3,"U","mg/L","","Lab error for Total Ammonia","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16463","EL8.1GC","","Total Kjeldahl Nitrogen","2009-11-10 09:35:00",0.3,"","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16464","EL8.1GC","","Total Kjeldahl Nitrogen","2009-12-01 09:51:00",1,"","mg/L","","","Yes","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16465","EL8.1GC","","Total Kjeldahl Nitrogen","2010-02-16 09:25:00",0.7,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16466","EL8.1GC","","Total Kjeldahl Nitrogen","2010-03-09 09:50:00",0.6,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16467","EL8.1GC","","Total Kjeldahl Nitrogen","2010-04-13 09:26:00",1.1,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16468","EL8.1GC","","Total Kjeldahl Nitrogen","2010-05-04 09:40:00",0.87,"","mg/L","","AS-02","No","Cloudy",NA,"G","Yes","ENCO","Ambient"
"16469","EL8.1GC","","Total Kjeldahl Nitrogen","2010-05-04 09:40:00",0.87,"","mg/L","","AS-02","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16470","EL8.1GC","","Total Kjeldahl Nitrogen","2010-07-13 09:45:00",0.3,"","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16471","EL8.1GC","","Total Kjeldahl Nitrogen","2010-08-10 09:10:00",0.5,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16472","EL8.1GC","","Total Kjeldahl Nitrogen","2010-09-14 09:20:00",0.5,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16473","EL8.1GC","","Total Kjeldahl Nitrogen","2010-10-12 09:50:00",0.3,"U","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16474","EL8.1GC","","Total Kjeldahl Nitrogen","2010-11-09 10:17:00",0.3,"U","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16475","EL8.1GC","","Total Kjeldahl Nitrogen","2010-12-07 09:45:00",0.3,"U","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16476","EL8.1GC","","Total Kjeldahl Nitrogen","2011-01-19 09:55:00",2.5,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16477","EL8.1GC","","Total Kjeldahl Nitrogen","2011-02-16 09:40:00",0.3,"U","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16478","EL8.1GC","","Total Kjeldahl Nitrogen","2011-03-16 10:40:00",0.7,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16479","EL8.1GC","","Total Kjeldahl Nitrogen","2011-04-13 10:15:00",0.3,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16480","EL8.1GC","","Total Kjeldahl Nitrogen","2011-05-12 10:00:00",0.8,"","mg/L","","FLOW SEV:3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16481","EL8.1GC","","Total Kjeldahl Nitrogen","2011-06-08 10:15:00",0.5,"","mg/L","","FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16482","EL8.1GC","","Total Kjeldahl Nitrogen","2011-07-13 10:10:00",0.6,"U","mg/L","","FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16483","EL8.1GC","","Total Kjeldahl Nitrogen","2011-08-17 10:25:00",0.3,"U","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16484","EL8.1GC","","Total Kjeldahl Nitrogen","2011-09-14 10:40:00",0.4,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16485","EL8.1GC","","Total Kjeldahl Nitrogen","2011-10-12 10:30:00",1,"","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16486","EL8.1GC","","Total Kjeldahl Nitrogen","2011-11-10 10:15:00",0.4,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16487","EL8.5SEC","","Total Kjeldahl Nitrogen","2011-01-18 11:45:00",1.6,"","mg/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16488","EL8.5SEC","","Total Kjeldahl Nitrogen","2011-02-15 09:30:00",0.3,"U","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16489","EL8.5SEC","","Total Kjeldahl Nitrogen","2011-03-15 09:35:00",0.5,"","mg/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16490","EL8.5SEC","","Total Kjeldahl Nitrogen","2011-04-12 09:45:00",1.1,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16491","EL8.5SEC","","Total Kjeldahl Nitrogen","2011-05-11 09:20:00",0.9,"","mg/L","","FLOW SEV:3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16492","EL8.5SEC","","Total Kjeldahl Nitrogen","2011-06-07 11:15:00",0.3,"U","mg/L","","FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16493","EL8.5SEC","","Total Kjeldahl Nitrogen","2011-07-12 11:35:00",0.9,"","mg/L","","LOW SEV:3","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16494","EL8.5SEC","","Total Kjeldahl Nitrogen","2011-08-16 10:45:00",0.3,"U","mg/L","","WQ INVEST: 11WQ181","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16495","EL8.5SEC","","Total Kjeldahl Nitrogen","2011-09-13 10:45:00",0.3,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16496","EL8.5SEC","","Total Kjeldahl Nitrogen","2011-10-11 10:55:00",0.4,"","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16497","EL8.6SECUT","","Total Kjeldahl Nitrogen","2011-01-18 09:30:00",1.4,"","mg/L","","SEWER SPILL ON FORSTER ST. 1/14/11. SEWAGE FLOC STILL ON STREAMBED.","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16498","EL8.6SECUT","","Total Kjeldahl Nitrogen","2011-02-15 09:15:00",0.7,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16499","EL8.6SECUT","","Total Kjeldahl Nitrogen","2011-03-15 09:15:00",0.7,"","mg/L","","","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16500","EL8.6SECUT","","Total Kjeldahl Nitrogen","2011-04-12 09:15:00",1,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16501","EL8.6SECUT","","Total Kjeldahl Nitrogen","2011-05-11 08:35:00",0.7,"","mg/L","","FLOW SEV:3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16502","EL8.6SECUT","","Total Kjeldahl Nitrogen","2011-06-07 09:15:00",2.4,"","mg/L","","FLOW SEV: 3, BOD5 overdepleted

G7:  Overdepletion FLOW SEV: 3

G7:  Overdepletion","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16503","EL8.6SECUT","","Total Kjeldahl Nitrogen","2011-07-12 09:10:00",1.4,"","mg/L","","FLOW SEV:3","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16504","EL8.6SECUT","","Total Kjeldahl Nitrogen","2011-08-16 08:20:00",1.8,"","mg/L","","SEE 11WQ179 FOR ADDITIONAL INFORMATION","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16505","EL8.6SECUT","","Total Kjeldahl Nitrogen","2011-09-13 08:50:00",0.8,"","mg/L","","","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"16506","EL8.6SECUT","","Total Kjeldahl Nitrogen","2011-10-11 09:05:00",3.6,"","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16507","EL8.6SECUT","","Total Kjeldahl Nitrogen","2011-11-09 09:15:00",0.8,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16508","EL8.6SECUT","","Total Kjeldahl Nitrogen","2012-01-25 08:55:00",0.9,"","mg/L","","","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16509","EL8.6SECUT","","Total Kjeldahl Nitrogen","2012-02-21 08:45:00",0.7,"","mg/L","","","Yes","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16510","EL8.6SECUT","","Total Kjeldahl Nitrogen","2012-03-20 09:25:00",1,"","mg/L","","","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"16511","EL1.9EC","","Total Kjeldahl Nitrogen","2004-01-20 09:28:00",0.5,"U","mg/L","","","","Sunny",NA,"G","","SDWRF","Ambient"
"16512","EL1.9EC","","Total Kjeldahl Nitrogen","2004-02-10 09:20:00",0.6,"","mg/L","","","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"16513","EL1.9EC","","Total Kjeldahl Nitrogen","2004-03-16 09:29:00",0.8,"","mg/L","","","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"16514","EL1.9EC","","Total Kjeldahl Nitrogen","2004-04-27 09:15:00",0.7,"","mg/L","","","","Sunny",NA,"G","","SDWRF","Ambient"
"16515","EL1.9EC","","Total Kjeldahl Nitrogen","2004-05-25 08:52:00",0.5,"U","mg/L","","","","Sunny",NA,"G","","SDWRF","Ambient"
"16516","EL1.9EC","","Total Kjeldahl Nitrogen","2004-06-15 09:39:00",0.6,"","mg/L","","","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"16517","EL1.9EC","","Total Kjeldahl Nitrogen","2004-07-13 09:35:00",0.6,"","mg/L","","","","Sunny",NA,"G","","SDWRF","Ambient"
"16518","EL1.9EC","","Total Kjeldahl Nitrogen","2004-08-17 08:45:00",0.5,"U","mg/L","","","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"16519","EL1.9EC","","Total Kjeldahl Nitrogen","2004-09-14 08:50:00",0.5,"","mg/L","","","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"16520","EL1.9EC","","Total Kjeldahl Nitrogen","2004-10-12 09:00:00",0.5,"","mg/L","","","","Cloudy",NA,"G","","SDWRF","Ambient"
"16521","EL1.9EC","","Total Kjeldahl Nitrogen","2004-11-09 09:14:00",0.5,"U","mg/L","","","","Sunny",NA,"G","","SDWRF","Ambient"
"16522","EL1.9EC","","Total Kjeldahl Nitrogen","2004-12-07 09:11:00",0.6,"","mg/L","","","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"16523","EL1.9EC","","Total Kjeldahl Nitrogen","2005-01-10 09:08:00",0.5,"U","mg/L","","","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"16524","EL1.9EC","","Total Kjeldahl Nitrogen","2005-02-22 09:15:00",0.5,"U","mg/L","","","","Sunny",NA,"G","","SDWRF","Ambient"
"16525","EL1.9EC","","Total Kjeldahl Nitrogen","2005-03-08 08:45:00",0.6,"","mg/L","","","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"16526","EL1.9EC","","Total Kjeldahl Nitrogen","2005-04-12 09:00:00",0.7,"","mg/L","","","","Cloudy",NA,"G","","SDWRF","Ambient"
"16527","EL1.9EC","","Total Kjeldahl Nitrogen","2005-05-17 09:09:00",0.5,"","mg/L","","","","Sunny",NA,"G","","SDWRF","Ambient"
"16528","EL1.9EC","","Total Kjeldahl Nitrogen","2005-06-14 08:55:00",0.5,"U","mg/L","","","","Sunny",NA,"G","","SDWRF","Ambient"
"16529","EL1.9EC","","Total Kjeldahl Nitrogen","2005-07-12 08:45:00",1.2,"","mg/L","","","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"16530","EL1.9EC","","Total Kjeldahl Nitrogen","2005-08-16 09:18:00",0.5,"U","mg/L","","","","Sunny",NA,"G","","SDWRF","Ambient"
"16531","EL1.9EC","","Total Kjeldahl Nitrogen","2005-09-13 08:45:00",0.5,"U","mg/L","","","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"16532","EL1.9EC","","Total Kjeldahl Nitrogen","2005-10-11 09:55:00",0.5,"U","mg/L","","","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"16533","EL1.9EC","","Total Kjeldahl Nitrogen","2005-11-08 09:00:00",0.5,"U","mg/L","","","","Sunny",NA,"G","","SDWRF","Ambient"
"16534","EL1.9EC","","Total Kjeldahl Nitrogen","2005-12-06 09:05:00",1,"","mg/L","","","","Sunny",NA,"G","","SDWRF","Ambient"
"16535","EL1.9EC","","Total Kjeldahl Nitrogen","2006-01-10 08:40:00",0.5,"U","mg/L","","","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
