"","Station Name","Filtered","Parameter","Date/Time","Value","QA Code","Unit","QAQC Sample","Comments","Rain in Last 24 Hours","Sky Condition","Flow Severity","Comp  Code","Thalweg","Lab","Project"
"1751","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2019-10-01 10:25:00",0.34,"","mg/L",NA,"low flow and large amount of brown fluffy algae","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1752","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2019-11-05 10:10:00",0.12,"U","mg/L",NA,"","No","Overcast",2,"G","Yes","SDWRF","Ambient"
"1753","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2019-12-03 10:30:00",0.51,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1754","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2020-01-07 08:55:00",0.43,"","mg/L",NA,"","No","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1755","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2020-02-04 08:50:00",0.24,"J","mg/L",NA,"Duplicate Site; green floc algae present Duplicate","No","Partly Cloudy",2,"G","Yes","SDWRF","Ambient"
"1756","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2020-02-04 08:50:00",0.48,"","mg/L",NA,"Duplicate Site; green floc algae present Duplicate","No","Partly Cloudy",2,"G","Yes","SDWRF","Ambient"
"1757","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2020-03-03 08:45:00",0.36,"","mg/L",NA,"Green floc algae present","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1758","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2020-05-12 09:30:00",0.5,"","mg/L",NA,"low flow; due to COVID-19 safety constraints, only the Nutrient Loading sites were sampled in May 2020","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1759","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2020-06-09 09:50:00",0.27,"J","mg/L",NA,"Murky water; due to COVID-19 safety constraints, only the Nutrient Loading sites were sampled in May 2020","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1760","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2020-07-07 08:25:00",0.6,"","mg/L",NA,"Murky Water","Yes","Partly Cloudy",2,"G","Yes","SDWRF","Ambient"
"1761","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2020-08-04 08:25:00",0.61,"","mg/L",NA,"Heavy rains overnight from hurricane.","Yes","Partly Cloudy",4,"G","Yes","SDWRF","Ambient"
"1762","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2020-09-01 08:50:00",0.69,"","mg/L",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1763","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2020-10-06 08:45:00",0.54,"","mg/L",NA,"Duplicate Site Duplicate","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1764","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2020-10-06 08:45:00",0.4,"","mg/L",NA,"Duplicate Site Duplicate","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1765","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2020-12-01 08:20:00",0.68,"","mg/L",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"1766","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-01-05 09:55:00",0.66,"","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1767","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-02-02 10:20:00",0.46,"","mg/L",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"1768","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-03-02 09:40:00",0.53,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1769","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-04-06 09:40:00",0.63,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1770","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-05-04 09:30:00",0.77,"","mg/L",NA,"Duplicate Site Duplicate","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"1771","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-05-04 09:30:00",0.6,"","mg/L",NA,"Duplicate Site Duplicate","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"1772","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-06-01 09:20:00",0.54,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1773","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-07-06 09:30:00",0.51,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1774","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-08-03 09:20:00",0.28,"J","mg/L",NA,"Light rain","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1775","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-09-07 09:30:00",0.37,"","mg/L",NA,"","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1776","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-10-12 10:10:00",0.57,"","mg/L",NA,"","No","Overcast",2,"G","Yes","SDWRF","Ambient"
"1777","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-11-02 09:25:00",0.39,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1778","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2021-12-07 09:55:00",0.29,"J","mg/L",NA,"","No","Partly Cloudy",2,"G","Yes","SDWRF","Ambient"
"1779","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2022-01-04 08:30:00",0.7,"","mg/L",NA,"Winter storm over the weekend","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1780","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2022-02-01 08:45:00",0.39,"","mg/L",NA,"Duplicate site; Winter storm over the weekend Duplicate","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1781","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2022-02-01 08:45:00",0.12,"U","mg/L",NA,"Duplicate site; Winter storm over the weekend Duplicate","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1782","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2022-03-01 08:45:00",0.47,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1783","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2022-04-05 08:25:00",0.36,"J7,J2","mg/L",NA,"","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1784","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2022-05-03 08:40:00",0.63,"","mg/L",NA,"","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1785","EL7.1EC",NA,"Total Kjeldahl Nitrogen","2022-06-07 08:30:00",0.49,"","mg/L",NA,"","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1786","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2005-02-22 09:40:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1787","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2005-03-08 09:18:00",0.5,"U","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1788","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2005-04-12 09:34:00",0.5,"U","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1789","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2005-05-17 09:20:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1790","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2005-06-14 08:55:00",0.5,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1791","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2005-07-12 08:45:00",0.5,"U","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1792","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2005-08-16 09:20:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1793","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2005-09-13 09:15:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1794","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2005-10-11 10:30:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1795","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2005-11-08 09:15:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1796","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2005-12-06 09:10:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1797","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2006-01-10 09:25:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1798","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2006-02-07 09:20:00",0.9,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1799","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2006-03-14 10:15:00",0.5,"U","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1800","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2006-04-04 09:55:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1801","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2006-05-16 09:11:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1802","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2006-06-13 10:23:00",1.1,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1803","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2006-07-18 10:28:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1804","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2006-08-08 09:45:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1805","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2006-09-12 09:15:00",0.5,"U","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1806","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2006-10-10 10:10:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1807","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2006-11-07 09:37:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1808","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2006-12-06 09:25:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1809","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2007-01-09 10:04:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1810","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2007-03-20 10:45:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1811","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2007-05-15 09:50:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1812","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2007-06-26 10:20:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1813","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2007-07-10 09:45:00",0.5,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1814","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2007-08-07 11:20:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1815","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2007-09-26 09:20:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1816","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2007-10-16 11:10:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1817","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2007-11-06 09:55:00",0.5,"U","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1818","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2007-12-05 09:55:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1819","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2008-01-15 10:27:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1820","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2008-02-12 10:45:00",0.5,"U","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1821","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2008-03-13 10:04:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1822","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2008-04-08 10:25:00",0.8,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1823","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2008-05-06 09:44:00",0.5,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1824","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2008-06-10 09:55:00",0.4,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1825","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2008-07-17 09:39:00",0.4,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1826","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2008-08-12 09:25:00",0.6,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1827","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2008-09-09 09:30:00",0.3,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1828","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2008-10-07 09:46:00",0.3,"U","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1829","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2008-11-12 09:15:00",0.3,"U","mg/L",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"1830","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2008-12-04 09:05:00",0.3,"U","mg/L",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"1831","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2013-01-15 11:05:00",0.55,"J7","mg/L",NA,"","Yes","Cloudy",3,"G","Yes","SDWRF","Ambient"
"1832","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2013-02-12 11:10:00",0.6,"","mg/L",NA,"","Yes","Cloudy",3,"G","Yes","SDWRF","Ambient"
"1833","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2013-03-12 10:33:00",1.18,"","mg/L",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1834","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2013-04-16 10:20:00",0.73,"","mg/L",NA,"","No","Partly Cloudy",2,"G","Yes","SDWRF","Ambient"
"1835","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2013-05-08 10:21:00",0.38,"","mg/L",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1836","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2013-06-11 10:32:00",0.88,"","mg/L",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"1837","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2013-07-16 11:03:00",0.4,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1838","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2013-08-06 10:35:00",0.65,"","mg/L",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1839","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2013-09-10 10:52:00",0.21,"J","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1840","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2013-10-15 10:58:00",0.14,"J","mg/L",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1841","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2013-11-12 11:22:00",0.28,"J","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1842","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2013-12-03 10:43:00",0.31,"","mg/L",NA,"","No","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1843","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-01-13 11:20:00",0.35,"","mg/L",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1844","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-02-10 11:15:00",0.66,"","mg/L",NA,"Staff Gage: 1.96","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1845","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-03-10 10:18:00",1.06,"","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1846","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-04-14 11:06:00",0.43,"","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1847","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-05-12 11:11:00",0.45,"","mg/L",NA,"","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1848","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-06-09 11:02:00",0.89,"","mg/L",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1849","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-07-14 09:34:00",0.66,"J7","mg/L",NA,"Duplicate Site Duplicate","Yes","Overcast",2,"G","Yes","SDWRF","Ambient"
"1850","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-07-14 09:34:00",0.6,"J7","mg/L",NA,"Duplicate Site Duplicate","Yes","Overcast",2,"G","Yes","SDWRF","Ambient"
"1851","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-08-11 10:04:00",0.29,"J","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1852","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-09-15 11:06:00",0.27,"J","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1853","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-10-13 11:10:00",0.49,"","mg/L",NA,"","No","Overcast",2,"G","Yes","SDWRF","Ambient"
"1854","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-11-10 11:10:00",0.5,"","mg/L",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1855","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2015-12-01 11:00:00",1.25,"","mg/L",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1856","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-01-19 11:40:00",0.71,"","mg/L",NA,"High conductivity due to ice treatment for snow storm","Yes","Sunny",2,"G","Yes","SDWRF","Ambient"
"1857","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-02-14 11:30:00",0.69,"","mg/L",NA,"merky water","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1858","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-03-14 11:15:00",0.47,"","mg/L",NA,"Staff Gage: 1.75'","Yes","Partly Cloudy",2,"G","Yes","SDWRF","Ambient"
"1859","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-04-11 10:55:00",0.78,"","mg/L",NA,"Staff Gage: 1.41'","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1860","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-05-16 10:45:00",0.23,"J","mg/L",NA,"Staff Gage: 1.40'","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"1861","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-06-13 10:40:00",0.48,"","mg/L",NA,"Staff Gage: 1.49'","No","Partly Cloudy",2,"G","Yes","SDWRF","Ambient"
"1862","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-07-11 11:15:00",1.12,"","mg/L",NA,"Staff Gage: 1.33'","Yes","Sunny",2,"G","Yes","SDWRF","Ambient"
"1863","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-08-15 11:15:00",0.52,"","mg/L",NA,"Staff Gage: 1.42' Duplicate Site Duplicate","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1864","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-08-15 11:15:00",0.59,"","mg/L",NA,"Staff Gage: 1.42' Duplicate Site Duplicate","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1865","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-09-12 11:10:00",0.43,"","mg/L",NA,"Staff Gage: 1.82","Yes","Overcast",1,"G","Yes","SDWRF","Ambient"
"1866","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-10-10 11:10:00",0.48,"","mg/L",NA,"Staff Gage: 1.42'","Yes","Partly Cloudy",2,"G","Yes","SDWRF","Ambient"
"1867","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-11-07 11:10:00",0.41,"","mg/L",NA,"Staff Gage: 1.45'","No","Overcast",2,"G","Yes","SDWRF","Ambient"
"1868","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2017-12-05 11:30:00",0.17,"J","mg/L",NA,"Staff Gage: 1.38'","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1869","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2019-01-08 11:15:00",0.35,"","mg/L",NA,"","No","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1870","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2019-02-05 10:35:00",0.56,"","mg/L",NA,"","No","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1871","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2019-03-05 11:20:00",0.57,"","mg/L",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1872","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2019-04-02 11:00:00",0.8,"","mg/L",NA,"Algae present","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1873","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2019-05-07 10:35:00",0.39,"","mg/L",NA,"","No","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1874","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2019-06-05 10:35:00",0.69,"","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1875","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2019-07-09 10:15:00",0.84,"","mg/L",NA,"Duplicate Site Duplicate","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1876","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2019-07-09 10:15:00",0.64,"","mg/L",NA,"Duplicate Site Duplicate","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"1877","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2019-08-06 10:05:00",0.92,"","mg/L",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"1878","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2019-09-03 10:35:00",0.25,"J","mg/L",NA,"very stagnant water","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1879","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2019-10-01 10:45:00",0.34,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1880","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2019-12-03 10:45:00",0.39,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1881","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-01-05 10:10:00",0.63,"","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1882","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-02-02 10:35:00",0.36,"","mg/L",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"1883","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-03-02 09:55:00",0.63,"","mg/L",NA,"Staff gage above water","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1884","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-04-06 09:55:00",0.56,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1885","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-05-04 09:45:00",0.83,"","mg/L",NA,"Staff Gage removed","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"1886","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-06-01 09:40:00",0.5,"","mg/L",NA,"Duplicate Site Duplicate","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1887","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-06-01 09:40:00",0.51,"","mg/L",NA,"Duplicate Site Duplicate","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1888","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-07-06 09:45:00",1.02,"","mg/L",NA,"Staff gage out of water","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1889","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-08-03 09:35:00",0.26,"J","mg/L",NA,"Staff gage out of water","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1890","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-09-07 09:45:00",0.25,"J","mg/L",NA,"Staff gage out of water","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1891","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-10-12 10:30:00",0.49,"","mg/L",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"1892","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-11-02 09:35:00",0.42,"","mg/L",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"1893","EL7.1SEC",NA,"Total Kjeldahl Nitrogen","2021-12-07 10:10:00",0.32,"","mg/L",NA,"","No","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"1894","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2004-01-20 10:10:00",0.5,"U","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"1895","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2004-02-10 10:10:00",0.5,"U","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1896","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2004-03-16 10:23:00",0.69,"","mg/L",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"1897","EL8.1GC",NA,"Total Kjeldahl Nitrogen","2004-04-27 10:00:00",0.7,"","mg/L",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
